in_province,in_city,out_province,out_city,交通和通信,其他用品和服务,医疗保健,教育、文化和娱乐,生活用品及服务,衣着,食品烟酒
山东,枣庄市,河北,唐山,0.804731,0.530935732,0.375774456,0.79806566,0.230228921,0,0.040244137
山东,枣庄市,河北,廊坊,0.786558025,0.212868564,0.942732562,0.365498218,0.314625546,0.222376224,0.548988161
山东,枣庄市,河北,张家口,0.43395822,0,0,0.271853716,0.182467547,0,0
山东,枣庄市,河北,石家庄,0.019138786,0.019701023,0,0.492334123,0.208040496,0,0.85195032
山东,枣庄市,河南,郑州,0.174594629,0,0,0.668500112,0.344975487,0,0
山东,枣庄市,河南,驻马店,0,0,0,0,0,0.298558998,0
山东,枣庄市,浙江,宁波,0.973837683,0.877075452,0.710951101,0.492173958,0.869167502,0,0.411907368
山东,枣庄市,浙江,杭州,0,0.437341438,0,0.733904521,0.842725078,0,0
山东,枣庄市,湖北,武汉,0.855114278,0.55493421,0,0.11993318,0.404118526,0.636062236,0.897904216
山东,枣庄市,西藏,拉萨,0,0,0,0,0.582722516,0,0
山东,枣庄市,辽宁,沈阳,0.521694612,0.826314598,0.365329319,0.849547983,0.602542877,0.402615092,0.719728905
山东,枣庄市,重庆,重庆,0.930065233,0.265708194,0.053957438,0,0.394975847,0,0.528708032
山东,枣庄市,陕西,咸阳,0,0,0,0,0.803139046,0,0
山东,枣庄市,陕西,西安,0.61860227,0.244452628,0.477826516,0.951355649,0.945410677,0.361287958,0.238159155
山东,枣庄市,青海,西宁,0,0,0,0.697208188,0,0,0
山东,枣庄市,香港,香港,0,0.920018076,0,0.124992875,0.262724523,0,0
山东,枣庄市,黑龙江,哈尔滨,0,0,0,0.519932723,0,0,0
山东,泰安市,上海,上海,0.380757191,0.961675447,0.735618283,0.663126111,0.012673933,0.354892455,0.954246085
山东,泰安市,内蒙古,呼和浩特,0.294283866,0,0,0.286351997,0.585191904,0.098424969,0.715914355
山东,泰安市,内蒙古,赤峰,0,0,0,0,0.280804533,0,0.180871851
山东,泰安市,北京,北京,0.954382646,0.051682616,0.177150392,0.776354115,0.017561645,0.62827538,0.101315243
山东,泰安市,吉林,长春,0,0,0,0.948215516,0.274035382,0,0
山东,泰安市,四川,南充,0,0,0,0.19060802,0,0,0
山东,泰安市,四川,德阳,0,0.621047501,0.240857699,0,0.311759989,0,0.876883848
山东,泰安市,四川,成都,0.547833825,0.582744369,0.842999497,0.894280228,0.359955631,0.081903308,0.476534781
山东,泰安市,天津,天津,0.309165784,0.309673818,0.553802791,0.064683415,0.782647645,0.856219806,0.932901742
山东,泰安市,宁夏,银川,0,0,0,0.497047718,0.357922532,0,0
山东,泰安市,安徽,合肥,0,0,0,0.012846751,0,0,0
山东,泰安市,山东,德州,0.921352496,0.415663489,0.791834843,0.342195185,0.581420926,0.128209814,0.618579432
山东,泰安市,山东,济南,0.227947397,0.172597514,0.45646085,0.363786552,0.18399668,0,0.401416628
山东,泰安市,山东,济宁,0.184491928,0.370058324,0.450323646,0.02578458,0.03030166,0.012044033,0.395946863
山东,泰安市,山东,青岛,0.416498437,0.370497672,0.047328511,0.536193432,0.077535062,0.933666357,0.198103335
山东,泰安市,山西,临汾,0.663203533,0.54951809,0,0.343560593,0.289176912,0,0.31991714
山东,泰安市,山西,大同,0,0.476908579,0,0.740302401,0.391389254,0,0.657551868
山东,泰安市,山西,太原,0,0,0,0.567144566,0.18547449,0,0.368027636
山东,泰安市,广东,东莞,0,0,0,0.825743337,0.020105769,0,0.421901982
山东,泰安市,广东,佛山,0.346901314,0.442853897,0,0,0.039104099,0,0.997835183
山东,泰安市,广东,广州,0.348727247,0.66066208,0.429392568,0.979433564,0.579878145,0.124480955,0.025918216
山东,泰安市,广东,惠州,0,0,0.248875904,0,0,0,0
山东,泰安市,广西,柳州,0.320512455,0,0,0.052787138,0,0,0
山东,泰安市,新疆,乌鲁木齐,0,0,0,0.848028439,0,0,0
山东,泰安市,江苏,南京,0,0,0,0.189696468,0.519641249,0,0
山东,泰安市,江苏,南通,0,0.78362183,0,0,0,0,0
山东,泰安市,江苏,宿迁,0,0.480060491,0,0,0,0.455628704,0
山东,泰安市,江苏,泰州,0,0,0,0,0.604304007,0,0
山东,泰安市,江苏,苏州,0.612562642,0.854878651,0,0.06537278,0.558950125,0,0.341796713
山东,泰安市,江西,南昌,0.438608694,0,0,0.79090938,0,0,0.158356663
山东,泰安市,河北,保定,0,0.689363952,0,0.667299299,0.57930764,0,0
山东,泰安市,河北,唐山,0.324027895,0.140028887,0,0.447275414,0.862209472,0,0.974740331
山东,泰安市,河北,廊坊,0.546329628,0.179757466,0.005492769,0.147956735,0.598398987,0.986601436,0.933312532
山东,泰安市,河北,张家口,0.671997202,0,0,0.865593648,0,0,0.228476351
山东,泰安市,河北,石家庄,0.61255213,0.365547057,0,0.083838375,0.130271091,0,0.132022521
山东,泰安市,河南,郑州,0,0.893635433,0,0.418367791,0.916727746,0,0.890635325
山东,泰安市,河南,驻马店,0,0,0,0.422345128,0.860893249,0.884492806,0.407731772
山东,泰安市,浙江,宁波,0.186656495,0.056634508,0.502475055,0.409895361,0.308524483,0,0.91539148
山东,泰安市,浙江,杭州,0,0.98659856,0,0.369782691,0.331059076,0,0.848187183
山东,泰安市,湖北,武汉,0.115778743,0.943136923,0.146348599,0.217576974,0.745301525,0.837851102,0.069863456
山东,泰安市,湖北,荆州,0,0,0,0.816300988,0.07618381,0,0
山东,泰安市,西藏,拉萨,0,0,0,0,0.191752585,0,0
山东,泰安市,贵州,贵阳,0.50255687,0,0,0,0.268895881,0,0
山东,泰安市,辽宁,沈阳,0.880139875,0.995270513,0.652895696,0.510553448,0.636714559,0.359715359,0.828799064
山东,泰安市,重庆,重庆,0.611491712,0.413374388,0.226294344,0.889335471,0.489192166,0,0.601942256
山东,泰安市,陕西,西安,0.275283364,0.900198866,0.038539769,0.375640406,0.921281548,0.131336046,0.863466891
山东,泰安市,青海,西宁,0,0,0,0,0.557172524,0,0
山东,泰安市,香港,香港,0,0.509585106,0,0.4089801,0.467735939,0,0
山东,泰安市,黑龙江,哈尔滨,0,0,0,0.651687981,0,0,0
山东,济南市,上海,上海,0.261453565,0.527403499,0.349042497,0.347929592,0.144731806,0.065255997,0.793920265
山东,济南市,云南,昆明,0,0,0,0.684766885,0,0,0
山东,济南市,内蒙古,呼和浩特,0,0.476210763,0,0.480596378,0.73305832,0.477777494,0.421733958
山东,济南市,内蒙古,赤峰,0,0,0,0.635246506,0,0,0
山东,济南市,北京,北京,0.192359655,0.125538486,0.369348418,0.398150991,0.334931833,0.760045267,0.797708077
山东,济南市,吉林,长春,0,0,0,0.561720664,0.992791663,0,0
山东,济南市,四川,德阳,0,0.815098637,0.637835478,0,0.628079459,0,0.557211157
山东,济南市,四川,成都,0.854752143,0.426453723,0.274850313,0.948460744,0.505786069,0.64582309,0.364426691
山东,济南市,天津,天津,0.363803343,0.126839301,0.900410124,0.627011321,0.886558318,0.022198891,0.785918206
山东,济南市,宁夏,银川,0.232817238,0,0,0,0.475412568,0,0
山东,济南市,安徽,合肥,0.017915781,0.409117004,0,0.525323762,0.11978421,0,0
山东,济南市,山东,德州,0.129204148,0.937207854,0.699513741,0.355028977,0.367216578,0.28888807,0.75738516
山东,济南市,山东,济南,0.439198267,0.337840754,0.800297315,0.049501939,0.906484715,0,0.416866739
山东,济南市,山东,济宁,0.992476123,0,0,0.718830375,0.267378612,0,0
山东,济南市,山东,青岛,0.499693528,0.551871912,0.369217839,0.150405378,0.010256144,0.325855406,0.409448265
山东,济南市,山西,临汾,0,0,0,0.486964017,0,0,0
山东,济南市,山西,大同,0,0,0,0.508190879,0.567766635,0,0.202922937
山东,济南市,山西,太原,0,0.398876138,0,0.873160944,0,0,0
山东,济南市,广东,东莞,0,0,0,0.197979338,0.887529908,0,0
山东,济南市,广东,佛山,0.643312966,0.414768159,0,0.557487928,0.068443746,0,0.433094935
山东,济南市,广东,广州,0.378417064,0.730026637,0.341887464,0.00258821,0.991617184,0.105162511,0.964544501
山东,济南市,广东,惠州,0,0,0.182864053,0.753084426,0.386089584,0,0
山东,济南市,广西,南宁,0,0,0,0,0,0.708366795,0
山东,济南市,广西,柳州,0,0.644050092,0,0.808214025,0.298032484,0,0.957126792
山东,济南市,新疆,乌鲁木齐,0,0,0,0.196158094,0.041040908,0,0
山东,济南市,江苏,南京,0.502200292,0,0,0.75480531,0.155009045,0,0.326764772
山东,济南市,江苏,南通,0,0.574007958,0,0,0,0,0
山东,济南市,江苏,宿迁,0.860323385,0.1801918,0,0.747233418,0.680113796,0.846224963,0
山东,济南市,江苏,泰州,0.897299416,0.869985758,0,0.269129729,0.30068194,0,0
山东,济南市,江苏,苏州,0.76270594,0.731961247,0.768120519,0.409953953,0.106682185,0.015746004,0.953123485
山东,济南市,江西,南昌,0.102493947,0,0,0.698046715,0.310460024,0,0
山东,济南市,河北,保定,0,0,0,0.804184901,0,0,0
山东,济南市,河北,唐山,0.193917304,0,0,0.353951934,0.315956289,0,0
山东,济南市,河北,廊坊,0.835781706,0.722250354,0.120779681,0.435583695,0.660668836,0.268462219,0.742133371
山东,济南市,河北,张家口,0.397571788,0,0,0.257527615,0.143626206,0,0
山东,济南市,河北,石家庄,0.82907247,0,0,0.854796192,0,0,0
山东,济南市,河南,洛阳,0,0,0,0.646307477,0.613966714,0,0
山东,济南市,河南,郑州,0,0.145410505,0.477849859,0.127364112,0.73547869,0,0
山东,济南市,河南,驻马店,0.759513741,0,0,0.749484175,0.57763288,0,0.702636901
山东,济南市,浙江,宁波,0.502967952,0.923708911,0.147047253,0.93778505,0.360709901,0,0.006808057
山东,济南市,浙江,杭州,0.484006616,0.292499112,0,0.759792597,0.395185493,0,0
山东,济南市,海南,海口,0,0,0,0.153642729,0.331640948,0,0
山东,济南市,湖北,武汉,0.719730273,0.12626465,0.644890434,0.644851323,0.674160615,0.187814961,0.864168694
山东,济南市,湖北,荆州,0,0,0,0.406626504,0.33318286,0,0
山东,济南市,湖南,衡阳,0,0,0,0,0.202001001,0,0
山东,济南市,湖南,长沙,0,0,0,0.019214449,0,0,0
山东,济南市,甘肃,兰州,0.412979333,0,0,0,0.615015343,0,0
山东,济南市,福建,厦门,0,0,0,0.767797229,0.786468998,0,0
山东,济南市,福建,福州,0.802898101,0,0,0.900882122,0,0,0
山东,济南市,西藏,拉萨,0.3541573,0,0,0,0,0,0
山东,济南市,贵州,贵阳,0,0,0,0.32165854,0.639608009,0,0
山东,济南市,辽宁,大连,0,0,0,0.18073451,0,0,0
山东,济南市,辽宁,沈阳,0.645307701,0.146798046,0.60222123,0.476546535,0.480936978,0.787331978,0.276123104
山东,济南市,重庆,重庆,0.496027428,0.864415649,0.308028153,0.892319766,0.112431258,0,0.073972006
山东,济南市,陕西,咸阳,0,0,0,0,0.671465976,0,0
山东,济南市,陕西,西安,0.784090708,0.298672049,0.538838315,0.131830219,0.256941713,0.213927405,0.944488086
山东,济南市,青海,西宁,0,0,0,0.497595031,0.283031671,0,0
山东,济南市,香港,香港,0.696157682,0.554991472,0.906471927,0.2909532,0.047723759,0.100811382,0
山东,济南市,黑龙江,哈尔滨,0,0,0,0.156670932,0,0,0
山东,济宁市,上海,上海,0.866849411,0.989114968,0.812191882,0.031155275,0.372000629,0.264803865,0.980278516
山东,济宁市,内蒙古,呼和浩特,0.424988408,0.071693998,0,0.950983692,0.847159348,0,0.086673583
山东,济宁市,内蒙古,赤峰,0.648370265,0,0,0,0,0,0.922320793
山东,济宁市,北京,北京,0.347928584,0.346407863,0.631091145,0.825105526,0.062409887,0.873976699,0.742996167
山东,济宁市,吉林,长春,0,0,0,0,0.651027667,0,0.427527066
山东,济宁市,四川,德阳,0,0.556665571,0,0,0.264487329,0,0.581799938
山东,济宁市,四川,成都,0.076585234,0.525406181,0.572371535,0.370936579,0.492604059,0.589661849,0.081587853
山东,济宁市,天津,天津,0.255421539,0.09169636,0.953310438,0.955874326,0.037247099,0.910657262,0.490520369
山东,济宁市,宁夏,银川,0,0,0,0.721309799,0,0,0
山东,济宁市,安徽,合肥,0,0,0,0,0.304825067,0,0
山东,济宁市,山东,德州,0.132101109,0.57520362,0.354745439,0.754822066,0.922701967,0.492042555,0.260970543
山东,济宁市,山东,济南,0.577632805,0.188687337,0.18728287,0.21428419,0.817361779,0,0.980798541
山东,济宁市,山东,济宁,0.502536378,0.390151616,0.293648423,0.782857978,0.586945125,0.760051475,0.700694705
山东,济宁市,山东,青岛,0.463489538,0.807669999,0.962464944,0.804743482,0.900596459,0.222240173,0.492274896
山东,济宁市,山西,临汾,0.418703175,0.927593402,0.484554735,0.175195098,0.110460712,0,0.197271979
山东,济宁市,山西,大同,0.780332511,0.9947748,0.727968919,0.830443646,0.238197362,0,0.143574657
山东,济宁市,山西,太原,0.747423204,0.552967141,0.945088347,0.021122909,0.261127079,0,0.955273628
山东,济宁市,广东,东莞,0,0,0,0.48194483,0.869768628,0,0.646999047
山东,济宁市,广东,佛山,0,0.910809366,0,0,0.330024686,0,0.571793104
山东,济宁市,广东,广州,0.180424504,0.412690563,0.543980063,0.961444005,0.014175894,0.411142083,0.806285863
山东,济宁市,广东,惠州,0,0,0.527126924,0.174543273,0,0,0
山东,济宁市,广西,柳州,0,0.352014064,0,0.684776321,0,0.874578633,0.263695204
山东,济宁市,新疆,乌鲁木齐,0,0,0,0,0.603703716,0,0
山东,济宁市,江苏,南京,0.80784114,0,0,0.033156068,0,0.96366247,0
山东,济宁市,江苏,南通,0,0.377446939,0,0,0,0,0
山东,济宁市,江苏,宿迁,0,0.450942279,0,0.634289125,0,0.46624817,0
山东,济宁市,江苏,泰州,0,0,0,0.517410687,0.786512611,0,0
山东,济宁市,江苏,苏州,0.156915052,0.821485164,0.852400334,0.917980543,0.964612565,0.582997224,0.855990545
山东,济宁市,江西,南昌,0.005531891,0.792199223,0,0,0.717168147,0,0
山东,济宁市,河北,保定,0,0.031730612,0,0,0,0,0
山东,济宁市,河北,唐山,0.947302012,0.476467985,0.354357306,0.208050343,0.069428147,0,0.306129115
山东,济宁市,河北,廊坊,0.673624387,0.784574702,0.881202313,0.064741469,0.148358593,0.840892785,0.043553396
山东,济宁市,河北,张家口,0,0,0,0.620439341,0.54551857,0,0.608116318
山东,济宁市,河北,石家庄,0.145593148,0.425946197,0.281506519,0.066690269,0.409339627,0.028307517,0.74271876
山东,济宁市,河南,郑州,0.844147041,0.179964705,0,0.081180867,0.451272932,0,0
山东,济宁市,河南,驻马店,0.280892172,0,0,0.786661689,0,0,0
山东,济宁市,浙江,宁波,0.040591791,0.590672115,0.853346198,0.873208514,0.046157868,0,0.391417435
山东,济宁市,浙江,杭州,0.513536621,0.418579653,0,0.233862308,0.860011549,0.808372825,0
山东,济宁市,海南,海口,0,0,0,0,0.746810454,0,0
山东,济宁市,湖北,武汉,0.031892338,0.082040797,0.920641923,0.503567329,0.596735783,0.889240572,0.245618918
山东,济宁市,湖北,荆州,0.696607487,0,0,0,0.541266516,0,0
山东,济宁市,湖南,长沙,0,0,0,0,0,0.88001607,0
山东,济宁市,甘肃,兰州,0,0,0,0,0.475543906,0,0
山东,济宁市,贵州,贵阳,0,0,0,0.511140143,0.227292387,0.476848713,0
山东,济宁市,辽宁,沈阳,0.083763995,0.585044852,0.065484675,0.645862485,0.919276152,0.494805456,0.296096644
山东,济宁市,重庆,重庆,0.26657307,0.521531797,0.571149361,0.916484213,0.853148526,0,0.00663414
山东,济宁市,陕西,西安,0.527626189,0.491550283,0.797167595,0.148108182,0.723757724,0.033946545,0.005687573
山东,济宁市,青海,西宁,0.158793462,0,0,0,0,0,0
山东,济宁市,香港,香港,0,0.911827684,0,0.260922828,0.682374359,0,0
山东,淄博市,上海,上海,0.064798242,0.66863395,0.848143879,0.266243278,0.38695749,0.971747369,0.802367189
山东,淄博市,云南,大理,0,0,0,0,0,0,0.639803933
山东,淄博市,内蒙古,呼和浩特,0.622592726,0,0,0,0,0,0
山东,淄博市,北京,北京,0.310851379,0.866384504,0.228550608,0.986623427,0.325010621,0.724248745,0.621948129
山东,淄博市,吉林,长春,0,0,0,0.873799999,0.094669339,0,0
山东,淄博市,四川,德阳,0,0.47389645,0,0,0.970793141,0,0.621855607
山东,淄博市,四川,成都,0.140163311,0.735264177,0.99790106,0.363155944,0.18444375,0.528742905,0.32377873
山东,淄博市,天津,天津,0.019160262,0.03653995,0.006174337,0.338265132,0.533729761,0.490616385,0.648969469
山东,淄博市,宁夏,银川,0,0,0,0.104566853,0.176902909,0,0
山东,淄博市,安徽,合肥,0,0,0,0.083759464,0,0,0
山东,淄博市,山东,德州,0.212182623,0.439196419,0.928986828,0.803348675,0.068902293,0.385880755,0.009770656
山东,淄博市,山东,济南,0.011118869,0.333385817,0.196212983,0.432502403,0.714886294,0,0.6838464
山东,淄博市,山东,济宁,0,0,0,0.714246497,0,0,0
山东,淄博市,山东,潍坊,0,0.819415466,0.213872383,0.014231229,0.299801712,0,0
山东,淄博市,山东,青岛,0.875450778,0.199671798,0.355000094,0.474845309,0.698162245,0.892430347,0
山东,淄博市,山西,大同,0,0,0,0.617512104,0.985833149,0,0
山东,淄博市,山西,太原,0,0,0,0,0,0,0.30490927
山东,淄博市,广东,东莞,0,0,0,0.647601872,0.289507605,0,0.603198161
山东,淄博市,广东,佛山,0.796536858,0.270110582,0,0.730895091,0.632370822,0,0.77890462
山东,淄博市,广东,广州,0.157238472,0.610781655,0.933608491,0.706673659,0.441522431,0.625931086,0.648276858
山东,淄博市,广东,惠州,0,0,0.125324252,0,0.375166899,0,0
山东,淄博市,广西,柳州,0,0,0,0.723249403,0.926683599,0,0
山东,淄博市,新疆,乌鲁木齐,0.088759883,0,0,0,0,0,0
山东,淄博市,江苏,南通,0,0.306921178,0,0,0,0,0
山东,淄博市,江苏,宿迁,0.443211682,0.865261606,0,0.50901797,0,0.041399601,0
山东,淄博市,江苏,泰州,0.32372546,0,0,0.740708107,0.761779228,0,0
山东,淄博市,江苏,苏州,0.835097629,0.656195165,0.019130788,0.817344165,0.632205866,0,0.196769042
山东,淄博市,江西,南昌,0,0,0,0.715280158,0.794093068,0,0
山东,淄博市,河北,保定,0,0,0,0.232419704,0,0,0
山东,淄博市,河北,唐山,0,0,0,0.063824871,0,0,0
山东,淄博市,河北,廊坊,0.287476752,0.557454798,0.47360894,0.191254882,0.687498622,0.410075829,0.686072171
山东,淄博市,河北,张家口,0.964106223,0,0,0.883282941,0.557390406,0,0
山东,淄博市,河北,石家庄,0,0,0,0.570343935,0,0,0
山东,淄博市,河南,郑州,0,0.096944652,0,0.431026737,0.970166474,0,0
山东,淄博市,河南,驻马店,0.300722627,0.63443807,0,0.441204459,0.302923823,0,0
山东,淄博市,浙江,宁波,0.338789177,0.041186253,0.573612804,0.387468658,0.402082202,0,0.759184557
山东,淄博市,浙江,杭州,0,0,0,0.111299802,0.96874679,0,0
山东,淄博市,湖北,武汉,0.586060903,0.188053413,0.582417343,0.496583075,0.672992058,0.264574014,0.876021799
山东,淄博市,湖北,荆州,0,0.480281821,0,0,0.821825062,0,0
山东,淄博市,湖南,衡阳,0,0,0,0.284950914,0,0,0
山东,淄博市,甘肃,兰州,0,0,0,0.773780927,0.859861589,0,0
山东,淄博市,福建,厦门,0.213946664,0,0,0,0.463136024,0,0
山东,淄博市,西藏,拉萨,0,0,0,0,0.486268291,0,0
山东,淄博市,贵州,贵阳,0,0,0,0,0.761401295,0,0
山东,淄博市,辽宁,沈阳,0.238502188,0.87323163,0.942761428,0.850115916,0.623153533,0.148725561,0.336855878
山东,淄博市,重庆,重庆,0.650636167,0.385113203,0.377022959,0.864817871,0.033009828,0,0.921290797
山东,淄博市,陕西,西安,0.670469263,0.942121937,0.674789728,0.088394026,0.497847954,0.367027554,0.631917959
山东,淄博市,青海,西宁,0,0,0,0.337396327,0,0,0
山东,淄博市,香港,香港,0,0.657068044,0,0.544151946,0.883965316,0,0
山东,滨州市,上海,上海,0.0810729,0.375722947,0.372618849,0.372008156,0.973934226,0.250221375,0.169332784
山东,滨州市,内蒙古,呼和浩特,0,0.14659411,0,0,0,0,0
山东,滨州市,内蒙古,赤峰,0,0,0,0,0,0,0.897314077
